Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G85313_RE2_01_35137.mzML:scan:1245,1,0.76,8,MSV000083689,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G85008_BD7_01_35578.mzML:scan:1313,1,0.76,8,MSV000083689,NoID
0,mzspec:MSV000086178:ccms_peak/153.mzML:scan:2031,1,0.76,6,MSV000086178,NoID
0,mzspec:MSV000080918:ccms_peak/Steatohepatitis progresses to cancer via immunosuppression of HCC directed CD8+ T cells/SS277_RH7_01_7626.mzML:scan:2673,1,0.76,9,MSV000080918,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G85313_RE2_01_35137.mzML:scan:1245,1,0.76,8,MSV000083689,NoID
0,mzspec:MSV000081351:ccms_peak/mzXML_Files/Rhee_3/38788.mzXML:scan:2178,1,0.76,8,MSV000081351,NoID
0,mzspec:MSV000089459:ccms_peak/27_TR26_L.mzML:scan:1991,1,0.76,6,MSV000089459,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:439291,1,0.76,8,MSV000091795,NoID
0.98,mzspec:MSV000093073:peak/G2_QE2.mzML:scan:2424,1,0.76,8,MSV000093073,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:326857,1,0.76,7,MSV000091795,NoID
0.98,mzspec:MSV000093618:peak/DDA_samples_triplicate_mzML/JD_1_DDA_1.mzML:scan:2529,1,0.76,7,MSV000093618,NoID
0,mzspec:MSV000086178:peak/mzML/153.mzML:scan:2031,1,0.76,6,MSV000086178,NoID
0,mzspec:MSV000088761:ccms_peak/BAAT_LCMS_files/Tissue/Samples/Baat194Du.mzML:scan:3130,1,0.76,7,MSV000088761,NoID
0,mzspec:MTBLS9938:FILES/DERIVED_FILES/POS/HF-1_CP3_FZTM230053814-1A.mzML:scan:4863,1,0.76,5,MTBLS9938,NoID
0,mzspec:MSV000094561:peak/IM16_NCE45.mzML:scan:2161,1,0.76,8,MSV000094561,NoID
-0.01,mzspec:MSV000084775:ccms_peak/mzXML/Samples/FIT229E3CAL_GC10_01_50218.mzML:scan:2600,1,0.76,7,MSV000084775,NoID
0,mzspec:MSV000081151:ccms_peak/mzXML_Files/Plate_1/HFD_C1_KO8.mzXML:scan:2134,1,0.76,5,MSV000081151,NoID
-0.01,mzspec:MSV000084753:ccms_peak/raw/F21_6.mzML:scan:3225,1,0.76,6,MSV000084753,NoID
0,mzspec:MSV000080183:ccms_peak/AIR_8Weeks/14-F-14.mzXML:scan:2032,1,0.76,8,MSV000080183,NoID
0,mzspec:MSV000082268:peak/mzxml_files/samples/Plate10_BF6_01_24671.mzXML:scan:1226,1,0.76,7,MSV000082268,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G84986_RH10_01_35527.mzML:scan:1308,1,0.76,7,MSV000083689,NoID
0,mzspec:MSV000088772:peak/mzML/si_contents_23_15_UNINFECTED_WT_UNINF_1_10_14_2021_11_180_G6.mzML:scan:1272,1,0.76,7,MSV000088772,NoID
0,mzspec:MSV000083024:ccms_peak/Plate1/11823.BVC.1609.10.03_RE7_01_36139.mzML:scan:1609,1,0.76,9,MSV000083024,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84986_RH10_01_35527.mzML:scan:1308,1,0.76,7,MSV000083689,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84944_RD12_01_35474.mzML:scan:1180,1,0.76,8,MSV000083689,NoID
0,mzspec:MSV000080918:ccms_peak/Steatohepatitis progresses to cancer via immunosuppression of HCC directed CD8+ T cells/SS42_RD6_01_7352.mzML:scan:2655,1,0.76,9,MSV000080918,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate5/C176_GG12_01_836.mzML:scan:1148,1,0.76,6,MSV000081477,NoID
0,mzspec:MSV000084218:ccms_peak/raw/Plate 1/11823.BVC.1609.10.03_RE7_01_36139.mzML:scan:1609,1,0.76,9,MSV000084218,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G85321_BH9_01_35303.mzML:scan:1269,1,0.76,8,MSV000083689,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G85321_BH9_01_35303.mzML:scan:1269,1,0.76,8,MSV000083689,NoID
0,mzspec:MSV000081486:ccms_peak/mzXML/2017_study_malawi/samples/FB01923066_RB6_01_15225.mzML:scan:1835,1,0.76,8,MSV000081486,NoID
0,mzspec:MSV000079949:ccms_peak/3D_Mouse_GF_SPF/SPF2/SPF2_Jeju5_GD2_01_22131.mzXML:scan:2471,1,0.76,10,MSV000079949,NoID
0,mzspec:MSV000082221:ccms_peak/mzxml_files/samples/PLCL18816_RE5_01_28061.mzML:scan:1068,1,0.76,4,MSV000082221,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:361965,1,0.76,9,MSV000091795,NoID
0,mzspec:MSV000084753:ccms_peak/raw/F49_1.mzML:scan:3394,1,0.76,7,MSV000084753,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:353734,1,0.76,9,MSV000091795,NoID
0,mzspec:MSV000080183:ccms_peak/AIR_4Weeks/45-F-07.mzXML:scan:2038,1,0.76,9,MSV000080183,NoID
0,mzspec:MSV000084218:ccms_peak/raw/Plate 1/11823.BVC.1371.10.03_RA7_01_36091.mzML:scan:1615,1,0.76,8,MSV000084218,NoID
0,mzspec:MSV000080183:ccms_peak/AIR_8Weeks/15-F-06.mzXML:scan:2076,1,0.76,9,MSV000080183,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84974_BA6_01_36569.mzML:scan:1259,1,0.76,8,MSV000084099,NoID
0,mzspec:MSV000091324:peak/diet-pos/inj-92-lipids-120918-pos-128.mzXML:scan:248,1,0.76,9,MSV000091324,NoID
0,mzspec:MSV000083024:ccms_peak/Plate1/11823.BVC.1371.10.03_RA7_01_36091.mzML:scan:1615,1,0.76,8,MSV000083024,NoID
0,mzspec:MSV000079134:updates/2016-11-21_negarg_3e021a74/peak/mzXML_Batch2_November2016/Data_Batch2_November2016/22_8_Fe_GC12_01_30989.mzXML:scan:2426,1,0.76,9,MSV000079134,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84974_BA6_01_36569.mzML:scan:1259,1,0.76,8,MSV000082969,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate5/C116_GD5_01_785.mzML:scan:1148,1,0.76,7,MSV000081477,NoID
0,mzspec:MSV000093172:peak/Converted/1237-DD.mzXML:scan:2996,1,0.76,7,MSV000093172,NoID
0,mzspec:MSV000082094:updates/2019-01-10_rhmills_712042dc/raw/FIT159E3CAL_GD1_01_12082.mzXML:scan:2732,1,0.76,8,MSV000082094,NoID
0,mzspec:MSV000088772:peak/mzML/si_contents_12_15_UNINFECTED_IL1R_UNINF_3_10_7_2021_13_179_D6.mzML:scan:1282,1,0.76,6,MSV000088772,NoID
0,mzspec:MSV000088570:ccms_peak/In_Vitro_RAW_Data/Plate_D_In_VITRO/Clostridium_perfringes_ATCC13124_T72_BileSaltsAdded.mzML:scan:1651,1,0.76,8,MSV000088570,NoID
0,mzspec:MSV000093167:peak/Samples/56.mzXML:scan:3119,1,0.76,8,MSV000093167,NoID
0,mzspec:MSV000080558:ccms_peak/400 mice RR/SS281_RA2_01_7635.mzXML:scan:2710,1,0.76,9,MSV000080558,NoID
0,mzspec:MSV000083024:peak/Plate_03/11823.BVC.1631.10.10_RF5_01_36343.mzXML:scan:1612,1,0.75,10,MSV000083024,NoID
0,mzspec:ST002977:Fecal_Metabolome_and_Microbiome_IDs/Raw_Data_Files/RPLCxHILIC_2d/Positive Mode/2022_0708_HILIC_Fraction_28_MS2.mzML:scan:1401,1,0.75,8,ST002977,NoID
0,mzspec:MSV000080918:ccms_peak/Steatohepatitis progresses to cancer via immunosuppression of HCC directed CD8+ T cells/SS291_RA12_01_7645.mzML:scan:2693,1,0.75,10,MSV000080918,NoID
-0.01,mzspec:MSV000084775:ccms_peak/mzXML/Samples/FIT001CCAL_BD9_01_50147.mzML:scan:2712,1,0.75,7,MSV000084775,NoID
0,mzspec:MSV000089459:ccms_peak/27_TR26_L.mzML:scan:1886,1,0.75,7,MSV000089459,NoID
0,mzspec:MSV000083024:peak/Plate_02/11823.BVC.1246.10.03_BA5_01_36190.mzXML:scan:1591,1,0.75,7,MSV000083024,NoID
0,mzspec:MSV000080558:ccms_peak/400 mice RR/SS291_RA12_01_7645.mzXML:scan:2693,1,0.75,10,MSV000080558,NoID
0,mzspec:MSV000082049:ccms_peak/Plate_2/12_31.mzML:scan:2052,1,0.75,6,MSV000082049,NoID
0,mzspec:MSV000083024:peak/Plate_02/11823.BVC.1515.10.03_BC3_01_36212.mzXML:scan:1615,1,0.75,7,MSV000083024,NoID
0,mzspec:MSV000079949:ccms_peak/3D_Mouse_GF_SPF/SPF3/SPF3_Ile2_GD5_01_22360.mzXML:scan:2483,1,0.75,9,MSV000079949,NoID
0,mzspec:MSV000090501:peak/peak/SPF_SI-2.mzXML:scan:1594,1,0.75,7,MSV000090501,NoID
0.01,mzspec:MSV000079777:ccms_peak/Org/23_RB11.mzXML:scan:1048,1,0.75,8,MSV000079777,NoID
0,mzspec:MSV000080558:ccms_peak/400 mice RR/SS302_RB11_01_7657.mzXML:scan:2697,1,0.75,11,MSV000080558,NoID
0,mzspec:MSV000083462:ccms_peak/Stool_verified/mzXML_data_3/Samples/11712.SUBJECT9.STOOL.1222.A.mzML:scan:1240,1,0.75,8,MSV000083462,NoID
0,mzspec:MSV000084218:peak/peak/Plate_02/11823.BVC.1246.10.03_BA5_01_36190.mzXML:scan:1591,1,0.75,7,MSV000084218,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G85227_RH12_01_35190.mzML:scan:1252,1,0.75,9,MSV000083689,NoID
0,mzspec:MSV000082268:peak/mzxml_files/samples/Plate8_BG7_01_24453.mzXML:scan:1240,1,0.75,7,MSV000082268,NoID
0,mzspec:MSV000084219:ccms_peak/peak/Plate_03/11823.BVC.1631.10.10_RF5_01_36343.mzML:scan:1612,1,0.75,10,MSV000084219,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85267_RC8_01_37031.mzML:scan:1223,1,0.75,4,MSV000084099,NoID
0,mzspec:MSV000093172:peak/Converted/S_03_20230311102956.mzXML:scan:2955,1,0.75,5,MSV000093172,NoID
0,mzspec:MSV000085120:ccms_peak/Plate13/BAX1073_6x_BC7_01_24850.mzML:scan:1154,1,0.75,8,MSV000085120,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84933_BD10_01_36612.mzML:scan:1258,1,0.75,7,MSV000082969,NoID
0,mzspec:MSV000085120:ccms_peak/Plate 9/BAX780_2x_GG10_01_24248.mzML:scan:1161,1,0.75,8,MSV000085120,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84933_BD10_01_36612.mzML:scan:1258,1,0.75,7,MSV000084099,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:385858,1,0.75,6,MSV000091795,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G85227_RH12_01_35190.mzML:scan:1252,1,0.75,9,MSV000083689,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:221583,1,0.75,7,MSV000091795,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85267_RC8_01_37031.mzML:scan:1223,1,0.75,4,MSV000082969,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G85036_RC2_01_36770.mzML:scan:1247,1,0.75,9,MSV000082969,NoID
0,mzspec:MSV000086178:peak/mzML/220.mzML:scan:1928,1,0.75,7,MSV000086178,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G85036_RC2_01_36770.mzML:scan:1247,1,0.75,9,MSV000084099,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:164684,1,0.75,5,MSV000091795,NoID
0,mzspec:MSV000084218:peak/peak/Plate_02/11823.BVC.1515.10.03_BC3_01_36212.mzXML:scan:1615,1,0.75,7,MSV000084218,NoID
0,mzspec:MSV000080574:ccms_peak/mzXML_Files/ZA38.mzXML:scan:1840,1,0.75,6,MSV000080574,NoID
0,mzspec:MSV000088772:peak/mzML/QC_si_contents_minus_QC1.mzML:scan:1148,1,0.75,7,MSV000088772,NoID
0,mzspec:MSV000082268:peak/mzxml_files/samples/Plate6_BB8_01_24151.mzXML:scan:1236,1,0.75,6,MSV000082268,NoID
0,mzspec:MSV000082608:ccms_peak/raw_files/samples/necropsy/MV/81776.mzML:scan:2039,1,0.75,5,MSV000082608,NoID
0,mzspec:MSV000095605:peak/QC_si_contents_minus_QC1.mzML:scan:1148,1,0.75,7,MSV000095605,NoID
0,mzspec:MSV000086178:ccms_peak/220.mzML:scan:1928,1,0.75,7,MSV000086178,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate6/C204_GA5_01_861.mzML:scan:1178,1,0.75,6,MSV000081477,NoID
-0.01,mzspec:MSV000084908:ccms_peak/Fecal_mzXML/Plate_03/FIT273E3CAL_BB3_01_52111.mzML:scan:2711,1,0.75,8,MSV000084908,NoID
0,mzspec:MSV000082406:peak/Stool/CAM0215_GB8_01_2038.mzXML:scan:2712,1,0.75,9,MSV000082406,NoID
0,mzspec:MSV000087522:ccms_peak/pos/ECG_1_20C_BC7_01_56964.mzML:scan:1989,1,0.75,6,MSV000087522,NoID
0,mzspec:MSV000083073:ccms_peak/raw_files/samples/94366.mzML:scan:2071,1,0.75,5,MSV000083073,NoID
0,mzspec:MSV000080918:ccms_peak/Steatohepatitis progresses to cancer via immunosuppression of HCC directed CD8+ T cells/SS302_RB11_01_7657.mzML:scan:2697,1,0.75,11,MSV000080918,NoID
0,mzspec:MSV000093169:peak/Converted/1167Mgb.mzXML:scan:3010,1,0.75,6,MSV000093169,NoID
0,mzspec:MSV000082406:peak/Stool/CAM0038_GB1_01_2031.mzXML:scan:2720,1,0.75,9,MSV000082406,NoID
0,mzspec:MSV000079777:ccms_peak/Org/72_RF12.mzXML:scan:1048,1,0.75,10,MSV000079777,NoID
0,mzspec:MSV000091324:peak/diet-pos/inj-108-lipids-120918-pos-136.mzXML:scan:260,1,0.75,8,MSV000091324,NoID
0,mzspec:MSV000081486:ccms_peak/mzXML/2017_study_malawi/samples/FB00850937_RF10_01_15166.mzML:scan:1853,1,0.75,8,MSV000081486,NoID
0,mzspec:MSV000082049:peak/Plate_2/12_31.mzML:scan:2052,1,0.75,6,MSV000082049,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84688_BF11_01_35612.mzML:scan:1325,1,0.75,7,MSV000083689,NoID
0,mzspec:MSV000079134:updates/2016-11-21_negarg_3e021a74/peak/mzXML_Batch2_November2016/Data_Batch2_November2016/5_11_Fe_GF5_01_31031.mzXML:scan:2393,1,0.75,9,MSV000079134,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate4/C77_BE11_01_692.mzML:scan:1143,1,0.75,6,MSV000081477,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate5/C124_GD6_01_786.mzML:scan:1148,1,0.75,8,MSV000081477,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate4/C70_BF10_01_705.mzML:scan:1148,1,0.75,7,MSV000081477,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate4/C63_BG9_01_718.mzML:scan:1178,1,0.75,7,MSV000081477,NoID
0,mzspec:MSV000081981:ccms_peak/2017.AmericanGutPhase1.Samples.mzXMLfiles/Samples/000006517_RC8_01_6364.mzML:scan:1951,1,0.75,7,MSV000081981,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G85063_RB4_01_35674.mzML:scan:1317,1,0.75,8,MSV000083689,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G84688_BF11_01_35612.mzML:scan:1325,1,0.75,7,MSV000083689,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G85063_RB4_01_35674.mzML:scan:1317,1,0.75,8,MSV000083689,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:253302,1,0.75,8,MSV000091795,NoID
0.98,mzspec:MSV000094561:peak/IM14_NCE45.mzML:scan:1897,1,0.75,8,MSV000094561,NoID
0,mzspec:MSV000080673:ccms_peak/2017.AmericanGut3K.mzXMLfiles/Samples/000009732_RH7_01_6430.mzML:scan:1939,1,0.75,8,MSV000080673,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:456354,1,0.75,9,MSV000091795,NoID
0,mzspec:MSV000082973:ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A43_173_16.mzML:scan:1589,1,0.75,7,MSV000082973,NoID
0,mzspec:MSV000083004:ccms_peak/Bile_acid_gavage_experiment/PD7_2_BG2_01_16762.mzML:scan:2404,1,0.75,8,MSV000083004,NoID
0,mzspec:MSV000084475:ccms_peak/mzXML files/RCM plates/Plate 1B/mzXML/HM_633_GD6_01_46489.mzML:scan:1973,1,0.75,8,MSV000084475,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate4/C69_BE10_01_691.mzML:scan:1180,1,0.75,6,MSV000081477,NoID
0,mzspec:MSV000090502:peak/peak/SPF_SI-2.mzXML:scan:1594,1,0.75,7,MSV000090502,NoID
0,mzspec:MSV000080183:ccms_peak/AIR_6Weeks/29-F-10.mzXML:scan:2020,1,0.75,8,MSV000080183,NoID
0,mzspec:MSV000081981:ccms_peak/2017.AmericanGutPhase1.Samples.mzXMLfiles/Samples/000009732_RH7_01_6430.mzML:scan:1939,1,0.75,8,MSV000081981,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84959_RG5_01_36964.mzML:scan:1228,1,0.75,7,MSV000084099,NoID
0,mzspec:ST002338:RawData/mzXML_format/Pos/pos_51.mzXML:scan:6227,1,0.75,9,ST002338,NoID
0.98,mzspec:MSV000093073:peak/A1_QE2.mzML:scan:2507,1,0.75,7,MSV000093073,NoID
0,mzspec:MSV000080558:ccms_peak/400 mice RR/SS299_RB8_01_7654.mzXML:scan:2678,1,0.75,9,MSV000080558,NoID
0,mzspec:MSV000082467:peak/Muri_Phe_1in50_RC7_01_12113.mzXML:scan:2543,1,0.75,6,MSV000082467,NoID
0,mzspec:MSV000082610:ccms_peak/Muri_Phe_1in50_RC7_01_12113.mzML:scan:2543,1,0.75,6,MSV000082610,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:251343,1,0.75,8,MSV000091795,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84883_RF2_01_35492.mzML:scan:1301,1,0.75,8,MSV000083689,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84959_RG5_01_36964.mzML:scan:1228,1,0.75,7,MSV000082969,NoID
0.98,mzspec:MSV000093618:peak/DDA_samples_triplicate_mzML/JF_1_DDA_1.mzML:scan:2610,1,0.75,7,MSV000093618,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G84883_RF2_01_35492.mzML:scan:1301,1,0.75,8,MSV000083689,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate5/C125_GE6_01_802.mzML:scan:1145,1,0.75,6,MSV000081477,NoID
0,mzspec:MSV000088772:peak/mzML/si_contents_22_15_INFECTED_IL1R_INF_1_10_14_2021_1_180_F6.mzML:scan:1323,1,0.75,9,MSV000088772,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate5/C97_GA3_01_741.mzML:scan:1148,1,0.75,8,MSV000081477,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate6/C218_GG6_01_947.mzML:scan:1143,1,0.75,7,MSV000081477,NoID
0,mzspec:MSV000080673:ccms_peak/2017.AmericanGut3K.mzXMLfiles/Samples/000006517_RC8_01_6364.mzML:scan:1951,1,0.75,7,MSV000080673,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:281393,1,0.75,8,MSV000091795,NoID
-0.01,mzspec:MSV000084775:ccms_peak/mzXML/Samples/FIT194E3CAL_GH2_01_50284.mzML:scan:2604,1,0.75,8,MSV000084775,NoID
0,mzspec:MSV000079949:ccms_peak/3D_Mouse_GF_SPF/SPF1/SPF1_Ile1_BD4_01_21892.mzXML:scan:2449,1,0.75,9,MSV000079949,NoID
0,mzspec:MSV000084099:ccms_peak/data_mzxml_20180912_New/G84961_RD5_01_36501.mzML:scan:1258,1,0.75,7,MSV000084099,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate5/C91_GC2_01_768.mzML:scan:1148,1,0.75,6,MSV000081477,NoID
0,mzspec:MSV000084783:peak/mzML/142.mzML:scan:3520,1,0.75,6,MSV000084783,NoID
0,mzspec:MSV000084475:ccms_peak/mzXML files/RCM plates/Plate 1A/HM_1189_BD7_01_46392.mzML:scan:1972,1,0.75,7,MSV000084475,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:283052,1,0.75,8,MSV000091795,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate6/C210_GG5_01_946.mzML:scan:1184,1,0.75,6,MSV000081477,NoID
0,mzspec:MSV000087522:ccms_peak/pos/ECG_1_21A_BC8_01_56965.mzML:scan:1868,1,0.75,6,MSV000087522,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G84995_RE8_01_35485.mzML:scan:1300,1,0.75,8,MSV000083689,NoID
0.01,mzspec:ST002338:RawData/mzXML_format/Pos/pos_50.mzXML:scan:6139,1,0.75,10,ST002338,NoID
-0.01,mzspec:MSV000084847:ccms_peak/Circadian_IHC_mzXML/A30_131_5B.mzML:scan:1521,1,0.75,7,MSV000084847,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples/G84995_RE8_01_35485.mzML:scan:1300,1,0.75,8,MSV000083689,NoID
0,mzspec:MSV000082973:ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A42_168_11.mzML:scan:1695,1,0.75,9,MSV000082973,NoID
0,mzspec:MSV000088040:ccms_peak/In_Vivo_RAW_Data/Plate_D_In_Vivo_RAW_Data/SPF_SI-2.mzML:scan:1594,1,0.75,7,MSV000088040,NoID
0,mzspec:MSV000081482:ccms_peak/haddad_ldlr_6weeks_fecal_raw/29-F-10.mzML:scan:2020,1,0.75,8,MSV000081482,NoID
-0.01,mzspec:MSV000084775:ccms_peak/mzXML/Samples/FIT118E3CAL_BA2_01_50098.mzML:scan:2719,1,0.75,6,MSV000084775,NoID
0,mzspec:MSV000093200:peak/mzML/164270.mzML:scan:1646,1,0.75,7,MSV000093200,NoID
0,mzspec:MSV000081486:ccms_peak/mzXML/2017_study_malawi/samples/FB00851009_RB3_01_14887.mzML:scan:1859,1,0.75,8,MSV000081486,NoID
0,mzspec:MSV000083383:updates/2019-10-30_allegraaron_e0b9cac9/other/allegraaron/190319_hui.mzXML/151.mzXML:scan:3455,1,0.75,5,MSV000083383,NoID
0,mzspec:MSV000080918:ccms_peak/Steatohepatitis progresses to cancer via immunosuppression of HCC directed CD8+ T cells/SS299_RB8_01_7654.mzML:scan:2678,1,0.75,9,MSV000080918,NoID
0,mzspec:MSV000093200:peak/mzML/40001402.mzML:scan:1611,1,0.75,7,MSV000093200,NoID
0,mzspec:MSV000081477:ccms_peak/mzXML/Plate4/C78_BF11_01_706.mzML:scan:1142,1,0.75,7,MSV000081477,NoID
0,mzspec:MSV000080050:ccms_peak/Aqueous/Sample/CD Active/86_RH2_01_18011.mzXML:scan:1725,1,0.75,9,MSV000080050,NoID
0,mzspec:MSV000087942:ccms_peak/Plate_01_RAW/Tube_060.mzML:scan:1628,1,0.75,7,MSV000087942,NoID
0,mzspec:MSV000083024:peak/Plate_02/11823.BVC.1500.10.10_BG6_01_36263.mzXML:scan:1593,1,0.75,10,MSV000083024,NoID
0,mzspec:ST002977:Fecal_Metabolome_and_Microbiome_IDs/Raw_Data_Files/Bile Acid Fatty Acid Esters/BAFAE_data_pos/2023-09-06_run036_Fraction28.mzML:scan:6338,1,0.75,7,ST002977,NoID
0,mzspec:MSV000084783:ccms_peak/Raw/142.mzML:scan:3520,1,0.75,6,MSV000084783,NoID
0,mzspec:MSV000082969:ccms_peak/data_mzxml/data_mzxml_20180912_New/G84961_RD5_01_36501.mzML:scan:1258,1,0.75,7,MSV000082969,NoID
0,mzspec:MSV000080183:ccms_peak/AIR_6Weeks/28-F-11.mzXML:scan:1859,1,0.75,8,MSV000080183,NoID
0,mzspec:MSV000080905:ccms_peak/Raw/Plate3/P4_EMP_89.mzML:scan:1445,1,0.75,6,MSV000080905,NoID
0,mzspec:MSV000093200:peak/mzML/40000486.mzML:scan:1612,1,0.75,8,MSV000093200,NoID
0,mzspec:MSV000081482:ccms_peak/haddad_ldlr_6weeks_fecal_raw/28-F-11.mzML:scan:1859,1,0.75,8,MSV000081482,NoID
0.03,mzspec:MSV000079777:ccms_peak/Aq/86_RH2.mzXML:scan:1725,1,0.75,9,MSV000079777,NoID
0,mzspec:MSV000084219:ccms_peak/peak/Plate_02/11823.BVC.1500.10.10_BG6_01_36263.mzML:scan:1593,1,0.75,10,MSV000084219,NoID
0,mzspec:MSV000096038:peak/Cecum/CC5xfad_46.mzML:scan:2029,1,0.75,7,MSV000096038,NoID
0,mzspec:MSV000083004:ccms_peak/Bile_acid_gavage_experiment/PD9_11_GA8_01_16801.mzML:scan:2392,1,0.75,8,MSV000083004,NoID
0,mzspec:MSV000091795:peak/bile_acid_modifications_all_600k_renumbered.mzML:scan:221941,1,0.74,5,MSV000091795,NoID
0,mzspec:MSV000080918:ccms_peak/Steatohepatitis progresses to cancer via immunosuppression of HCC directed CD8+ T cells/SS414_RD6_01_7785.mzML:scan:2635,1,0.74,8,MSV000080918,NoID
-0.01,mzspec:MSV000084775:ccms_peak/mzXML/Samples/FIT002E3CAL_BF2_01_50169.mzML:scan:2699,1,0.74,7,MSV000084775,NoID
0,mzspec:MSV000090950:peak/Data_mzML/P2_D10_216_T1.mzML:scan:2845,1,0.74,5,MSV000090950,NoID
0,mzspec:MSV000083760:ccms_peak/data_mzxml_meal_day/samples/16NAVY05_V1_snack_GA1_01_39798.mzML:scan:1373,1,0.74,6,MSV000083760,NoID
0,mzspec:MSV000083024:ccms_peak/Plate1/11823.BVC.1588.10.03_RC11_01_36119.mzML:scan:1597,1,0.74,9,MSV000083024,NoID
0,mzspec:MSV000082973:ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A43_174_21.mzML:scan:1591,1,0.74,6,MSV000082973,NoID
0,mzspec:MSV000083689:ccms_peak/data_mzxml/samples_fecal/G85006_BD2_01_35573.mzML:scan:1314,1,0.74,6,MSV000083689,NoID
0,mzspec:MSV000082049:ccms_peak/Plate_4/23_36.mzML:scan:2007,1,0.74,5,MSV000082049,NoID
0,mzspec:MSV000079134:ccms_peak/CF fecal study/Data_Fecal/F5_1_RD11_01_3910.mzXML:scan:3031,1,0.74,7,MSV000079134,NoID
0,mzspec:MSV000084218:ccms_peak/raw/Plate 1/11823.BVC.1588.10.03_RC11_01_36119.mzML:scan:1597,1,0.74,9,MSV000084218,NoID
